date,customer_id,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,sales_id
2022-01-24,30568,cellular,79,4,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no,15
2022-01-24,30569,cellular,949,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,29
2022-01-24,30570,cellular,99,2,999,2,failure,-1.8,92.893,-46.2,1.354,5099.1,no,10
2022-01-24,30571,cellular,313,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,15
2022-01-24,30572,telephone,104,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,20
2022-01-24,30573,cellular,742,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,5
2022-01-24,30574,cellular,1370,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,29
2022-01-24,30575,cellular,20,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,2
2022-01-24,30576,cellular,528,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,26
2022-01-24,30577,cellular,675,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,26
2022-01-24,30578,cellular,134,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no,2
2022-01-24,30579,cellular,126,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,10
2022-01-24,30580,telephone,159,10,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,21
2022-01-24,30581,cellular,1121,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,no,1
2022-01-24,30582,cellular,268,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,23
2022-01-24,30583,cellular,230,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,10
2022-01-24,30584,cellular,172,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,20
2022-01-24,30585,cellular,417,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,7
2022-01-24,30586,cellular,716,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes,9
2022-01-24,30587,cellular,365,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,1
2022-01-24,30588,cellular,240,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,16
2022-01-24,30589,cellular,104,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,10
2022-01-24,30590,cellular,617,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,30
