"date","customer_id","contact","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","sales_id"
"2022-01-12","11001","telephone","89","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","28"
"2022-01-12","11002","telephone","359","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","8"
"2022-01-12","11003","telephone","257","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","16"
"2022-01-12","11004","telephone","19","30","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","26"
"2022-01-12","11005","telephone","404","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","17"
"2022-01-12","11006","telephone","146","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","8"
"2022-01-12","11007","telephone","234","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","27"
"2022-01-12","11008","telephone","13","14","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","20"
"2022-01-12","11009","telephone","297","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","4"
"2022-01-12","11010","telephone","156","9","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","17"
"2022-01-12","11011","telephone","636","12","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","13"
"2022-01-12","11012","telephone","300","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","18"
"2022-01-12","11013","telephone","2093","1","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","6"
"2022-01-12","11014","telephone","37","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","6"
"2022-01-12","11015","telephone","61","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","24"
"2022-01-12","11016","telephone","793","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","18"
"2022-01-12","11017","telephone","704","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","18"
"2022-01-12","11018","telephone","1195","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","6"
"2022-01-12","11019","telephone","61","23","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","27"
"2022-01-12","11020","telephone","96","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","22"
"2022-01-12","11021","telephone","1066","9","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","30"
"2022-01-12","11022","telephone","399","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","18"
"2022-01-12","11023","telephone","140","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11024","telephone","121","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","24"
"2022-01-12","11025","telephone","84","5","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","8"
"2022-01-12","11026","telephone","87","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","14"
"2022-01-12","11027","telephone","108","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","13"
"2022-01-12","11028","telephone","48","10","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","13"
"2022-01-12","11029","telephone","129","10","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","18"
"2022-01-12","11030","telephone","242","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","3"
"2022-01-12","11031","telephone","230","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11032","telephone","37","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11033","telephone","130","6","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","27"
"2022-01-12","11034","telephone","25","41","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","22"
"2022-01-12","11035","telephone","57","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","14"
"2022-01-12","11036","telephone","154","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11037","telephone","77","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","25"
"2022-01-12","11038","telephone","127","1","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","12"
"2022-01-12","11039","telephone","313","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","15"
"2022-01-12","11040","telephone","114","1","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","18"
"2022-01-12","11041","telephone","119","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","10"
"2022-01-12","11042","telephone","305","6","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","28"
"2022-01-12","11043","telephone","49","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","11"
"2022-01-12","11044","telephone","429","13","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","27"
"2022-01-12","11045","telephone","51","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","3"
"2022-01-12","11046","telephone","99","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","25"
"2022-01-12","11047","telephone","771","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","7"
"2022-01-12","11048","telephone","41","8","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","20"
"2022-01-12","11049","telephone","378","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11050","telephone","152","9","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","9"
"2022-01-12","11051","telephone","491","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","15"
"2022-01-12","11052","telephone","203","1","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11053","telephone","90","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11054","telephone","135","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","1"
"2022-01-12","11055","telephone","626","5","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","25"
"2022-01-12","11056","telephone","16","17","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","22"
"2022-01-12","11057","telephone","125","8","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","9"
"2022-01-12","11058","telephone","120","8","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","19"
"2022-01-12","11059","telephone","16","14","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","26"
"2022-01-12","11060","telephone","354","21","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","16"
"2022-01-12","11061","telephone","507","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","11"
"2022-01-12","11062","telephone","18","20","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11063","telephone","90","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","13"
"2022-01-12","11064","telephone","140","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","11"
"2022-01-12","11065","telephone","15","8","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","19"
"2022-01-12","11066","telephone","23","7","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11067","telephone","113","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","12"
"2022-01-12","11068","telephone","249","5","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","8"
"2022-01-12","11069","telephone","445","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","29"
"2022-01-12","11070","telephone","82","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11071","telephone","1060","5","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","4"
"2022-01-12","11072","telephone","255","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","27"
"2022-01-12","11073","telephone","55","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11074","telephone","521","11","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","25"
"2022-01-12","11075","telephone","161","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","16"
"2022-01-12","11076","telephone","340","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11077","telephone","40","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","15"
"2022-01-12","11078","telephone","156","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","4"
"2022-01-12","11079","telephone","375","2","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","23"
"2022-01-12","11080","telephone","43","4","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","21"
"2022-01-12","11081","telephone","604","6","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","no","15"
"2022-01-12","11082","telephone","1574","3","999","0","nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes","14"
"2022-01-12","11083","telephone","29","11","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","27"
"2022-01-12","11084","telephone","102","13","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","20"
"2022-01-12","11085","telephone","160","6","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","10"
"2022-01-12","11086","telephone","136","2","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","24"
"2022-01-12","11087","telephone","82","1","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","2"
"2022-01-12","11088","telephone","122","1","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","22"
"2022-01-12","11089","telephone","185","1","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","6"
"2022-01-12","11090","telephone","147","1","999","0","nonexistent","1.4","94.465","-41.8","4.961","5228.1","no","12"
