date,customer_id,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,sales_id
2022-01-27,34555,cellular,88,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,8
2022-01-27,34556,cellular,277,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,18
2022-01-27,34557,cellular,96,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,4
2022-01-27,34558,cellular,175,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,1
2022-01-27,34559,cellular,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2
2022-01-27,34560,cellular,430,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,18
2022-01-27,34561,cellular,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,11
2022-01-27,34562,cellular,164,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,7
2022-01-27,34563,cellular,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,30
2022-01-27,34564,cellular,71,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,3
2022-01-27,34565,cellular,136,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,21
2022-01-27,34566,cellular,92,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,26
2022-01-27,34567,cellular,17,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,3
2022-01-27,34568,cellular,155,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,26
2022-01-27,34569,cellular,199,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,19
2022-01-27,34570,cellular,159,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,21
2022-01-27,34571,cellular,36,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,6
2022-01-27,34572,cellular,43,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,6
2022-01-27,34573,cellular,70,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,17
2022-01-27,34574,cellular,334,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,13
2022-01-27,34575,cellular,107,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,18
2022-01-27,34576,cellular,806,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,5
2022-01-27,34577,cellular,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,16
2022-01-27,34578,telephone,217,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,5
2022-01-27,34579,cellular,216,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,17
2022-01-27,34580,cellular,143,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,24
2022-01-27,34581,cellular,106,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,21
2022-01-27,34582,cellular,226,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2
2022-01-27,34583,telephone,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,13
2022-01-27,34584,cellular,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,10
2022-01-27,34585,cellular,64,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,5
2022-01-27,34586,cellular,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,26
2022-01-27,34587,cellular,99,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,23
2022-01-27,34588,cellular,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,24
