date,customer_id,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,sales_id
2022-01-31,39871,cellular,238,6,3,3,success,-1.7,94.055,-39.8,0.723,4991.6,no,26
2022-01-31,39872,cellular,243,5,9,2,success,-1.7,94.055,-39.8,0.723,4991.6,yes,11
2022-01-31,39873,cellular,250,4,3,2,success,-1.7,94.055,-39.8,0.723,4991.6,no,1
2022-01-31,39874,telephone,126,3,2,2,success,-1.7,94.055,-39.8,0.723,4991.6,no,3
2022-01-31,39875,cellular,270,2,12,2,success,-1.7,94.055,-39.8,0.723,4991.6,no,8
2022-01-31,39876,telephone,208,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6,yes,23
2022-01-31,39877,cellular,292,1,999,1,failure,-1.7,94.055,-39.8,0.727,4991.6,yes,3
2022-01-31,39878,telephone,58,1,999,0,nonexistent,-1.7,94.055,-39.8,0.727,4991.6,no,16
2022-01-31,39879,telephone,15,1,999,2,failure,-1.7,94.055,-39.8,0.727,4991.6,no,3
2022-01-31,39880,cellular,605,3,999,0,nonexistent,-1.7,94.055,-39.8,0.727,4991.6,yes,13
2022-01-31,39881,cellular,288,6,6,1,success,-1.7,94.055,-39.8,0.727,4991.6,yes,5
2022-01-31,39882,cellular,339,3,6,2,success,-1.7,94.055,-39.8,0.729,4991.6,yes,8
2022-01-31,39883,cellular,101,3,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,no,27
2022-01-31,39884,cellular,383,1,22,1,success,-1.7,94.055,-39.8,0.729,4991.6,yes,26
2022-01-31,39885,telephone,247,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,no,19
2022-01-31,39886,cellular,1720,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,yes,14
2022-01-31,39887,telephone,21,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,no,20
2022-01-31,39888,cellular,344,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,no,17
2022-01-31,39889,cellular,530,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,no,24
2022-01-31,39890,cellular,169,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,yes,15
2022-01-31,39891,cellular,282,4,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,yes,30
2022-01-31,39892,cellular,176,2,12,2,failure,-1.7,94.055,-39.8,0.729,4991.6,yes,10
2022-01-31,39893,cellular,544,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,yes,28
