date,customer_id,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,sales_id
2022-01-21,26581,cellular,90,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,21
2022-01-21,26582,cellular,329,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,13
2022-01-21,26583,cellular,141,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,23
2022-01-21,26584,cellular,50,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,5
2022-01-21,26585,cellular,161,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,9
2022-01-21,26586,cellular,224,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,22
2022-01-21,26587,telephone,188,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,2
2022-01-21,26588,cellular,395,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,29
2022-01-21,26589,cellular,1258,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,12
2022-01-21,26590,cellular,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,17
2022-01-21,26591,cellular,677,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,11
2022-01-21,26592,cellular,252,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,8
2022-01-21,26593,cellular,475,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,9
2022-01-21,26594,cellular,363,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,7
2022-01-21,26595,cellular,172,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,22
2022-01-21,26596,cellular,1490,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,10
2022-01-21,26597,cellular,125,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,29
2022-01-21,26598,cellular,305,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,21
2022-01-21,26599,cellular,743,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,20
2022-01-21,26600,cellular,62,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,26
2022-01-21,26601,cellular,81,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,20
2022-01-21,26602,cellular,89,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,25
2022-01-21,26603,cellular,139,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,16
2022-01-21,26604,cellular,452,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,10
2022-01-21,26605,telephone,75,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,27
2022-01-21,26606,cellular,661,4,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,19
2022-01-21,26607,cellular,562,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,24
2022-01-21,26608,cellular,174,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,4
2022-01-21,26609,cellular,278,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,6
2022-01-21,26610,cellular,184,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,29
2022-01-21,26611,cellular,73,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,8
2022-01-21,26612,cellular,184,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,11
2022-01-21,26613,cellular,123,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,7
2022-01-21,26614,cellular,124,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,21
2022-01-21,26615,cellular,1154,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,5
2022-01-21,26616,cellular,359,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,12
2022-01-21,26617,cellular,60,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,9
2022-01-21,26618,cellular,249,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,7
2022-01-21,26619,cellular,164,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,8
2022-01-21,26620,cellular,64,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,5
2022-01-21,26621,cellular,244,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,22
2022-01-21,26622,cellular,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,30
2022-01-21,26623,cellular,705,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,12
2022-01-21,26624,cellular,96,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,19
2022-01-21,26625,cellular,178,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,24
2022-01-21,26626,cellular,250,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,27
2022-01-21,26627,cellular,211,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,13
2022-01-21,26628,cellular,74,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,4
2022-01-21,26629,cellular,259,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,11
2022-01-21,26630,cellular,339,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,8
2022-01-21,26631,cellular,195,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,6
2022-01-21,26632,cellular,168,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,26
2022-01-21,26633,cellular,96,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,8
2022-01-21,26634,cellular,1035,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,5
2022-01-21,26635,cellular,736,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,2
2022-01-21,26636,cellular,144,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,11
2022-01-21,26637,telephone,51,8,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,19
2022-01-21,26638,cellular,111,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,2
2022-01-21,26639,cellular,308,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,27
2022-01-21,26640,cellular,153,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,28
