"date","customer_id","contact","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","sales_id"
"2022-02-03","33001","cellular","238","2","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","11"
"2022-02-03","33002","cellular","410","2","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","24"
"2022-02-03","33003","cellular","472","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","5"
"2022-02-03","33004","cellular","83","2","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","10"
"2022-02-03","33005","cellular","254","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","23"
"2022-02-03","33006","cellular","56","3","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","17"
"2022-02-03","33007","cellular","204","2","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","26"
"2022-02-03","33008","cellular","102","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","15"
"2022-02-03","33009","telephone","226","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","20"
"2022-02-03","33010","cellular","217","3","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","25"
"2022-02-03","33011","cellular","217","6","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","7"
"2022-02-03","33012","cellular","379","3","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","7"
"2022-02-03","33013","cellular","145","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","11"
"2022-02-03","33014","cellular","74","3","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","2"
"2022-02-03","33015","cellular","271","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","28"
"2022-02-03","33016","cellular","0","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","1"
"2022-02-03","33017","cellular","258","4","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","28"
"2022-02-03","33018","cellular","180","3","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","28"
"2022-02-03","33019","cellular","196","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","13"
"2022-02-03","33020","cellular","135","2","999","2","failure","-1.8","92.893","-46.2","1.299","5099.1","no","5"
"2022-02-03","33021","telephone","300","3","999","2","failure","-1.8","92.893","-46.2","1.299","5099.1","no","20"
"2022-02-03","33022","cellular","347","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","19"
"2022-02-03","33023","cellular","1001","4","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","16"
"2022-02-03","33024","cellular","72","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","19"
"2022-02-03","33025","cellular","498","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","19"
"2022-02-03","33026","cellular","279","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","2"
"2022-02-03","33027","cellular","50","3","999","1","failure","-1.8","92.893","-46.2","1.299","5099.1","no","26"
"2022-02-03","33028","cellular","171","2","999","0","nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no","13"
