"date","customer_id","contact","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","sales_id"
"2022-01-26","25001","cellular","288","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","17"
"2022-01-26","25002","cellular","220","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","23"
"2022-01-26","25003","cellular","77","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","16"
"2022-01-26","25004","cellular","97","3","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25005","cellular","118","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","30"
"2022-01-26","25006","cellular","530","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","17"
"2022-01-26","25007","cellular","118","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","1"
"2022-01-26","25008","cellular","69","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","18"
"2022-01-26","25009","cellular","91","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25010","cellular","52","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","23"
"2022-01-26","25011","cellular","226","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","26"
"2022-01-26","25012","cellular","172","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","3"
"2022-01-26","25013","cellular","78","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25014","cellular","90","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","13"
"2022-01-26","25015","cellular","70","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25016","telephone","103","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","28"
"2022-01-26","25017","cellular","199","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25018","cellular","110","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25019","cellular","92","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25020","cellular","206","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25021","cellular","91","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25022","cellular","48","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25023","cellular","131","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","10"
"2022-01-26","25024","cellular","79","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25025","cellular","349","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25026","cellular","322","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","28"
"2022-01-26","25027","cellular","125","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","17"
"2022-01-26","25028","cellular","105","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","26"
"2022-01-26","25029","cellular","328","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25030","cellular","67","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25031","cellular","432","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","18"
"2022-01-26","25032","cellular","224","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25033","cellular","74","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25034","cellular","109","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","8"
"2022-01-26","25035","cellular","89","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25036","cellular","124","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","22"
"2022-01-26","25037","telephone","117","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","3"
"2022-01-26","25038","cellular","61","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","18"
"2022-01-26","25039","cellular","191","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25040","cellular","215","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","10"
"2022-01-26","25041","cellular","68","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","28"
"2022-01-26","25042","cellular","90","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25043","cellular","67","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25044","telephone","37","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25045","cellular","267","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25046","cellular","73","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25047","cellular","61","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25048","cellular","60","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25049","cellular","232","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","3"
"2022-01-26","25050","cellular","143","3","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25051","telephone","251","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25052","cellular","90","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","10"
"2022-01-26","25053","cellular","155","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25054","cellular","65","1","4","1","success","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25055","cellular","329","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","13"
"2022-01-26","25056","cellular","74","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","8"
"2022-01-26","25057","cellular","130","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25058","cellular","398","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25059","telephone","18","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","12"
"2022-01-26","25060","cellular","708","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25061","cellular","655","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25062","cellular","100","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","13"
"2022-01-26","25063","cellular","81","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","11"
"2022-01-26","25064","cellular","126","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25065","cellular","140","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25066","cellular","140","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","8"
"2022-01-26","25067","cellular","98","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","16"
"2022-01-26","25068","cellular","84","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25069","cellular","756","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25070","cellular","51","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","23"
"2022-01-26","25071","cellular","600","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25072","cellular","120","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25073","cellular","102","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25074","cellular","32","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","29"
"2022-01-26","25075","cellular","69","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25076","telephone","114","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","22"
"2022-01-26","25077","cellular","53","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","25"
"2022-01-26","25078","cellular","281","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","5"
"2022-01-26","25079","cellular","198","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","25"
"2022-01-26","25080","cellular","201","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25081","cellular","72","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","3"
"2022-01-26","25082","cellular","378","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","10"
"2022-01-26","25083","cellular","339","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25084","cellular","201","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","13"
"2022-01-26","25085","cellular","134","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","10"
"2022-01-26","25086","cellular","133","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25087","cellular","79","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25088","cellular","61","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25089","telephone","46","4","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25090","telephone","84","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25091","cellular","63","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25092","cellular","95","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25093","cellular","182","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25094","cellular","257","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25095","cellular","71","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","25"
"2022-01-26","25096","cellular","295","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","9"
"2022-01-26","25097","cellular","67","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25098","cellular","401","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","28"
"2022-01-26","25099","cellular","137","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","9"
"2022-01-26","25100","cellular","103","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","11"
"2022-01-26","25101","cellular","121","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25102","cellular","97","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25103","cellular","68","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25104","cellular","63","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","17"
"2022-01-26","25105","cellular","98","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25106","cellular","271","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25107","cellular","435","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","12"
"2022-01-26","25108","cellular","368","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25109","cellular","152","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25110","cellular","107","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25111","cellular","97","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","18"
"2022-01-26","25112","cellular","52","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","12"
"2022-01-26","25113","cellular","475","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25114","cellular","164","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25115","cellular","125","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","5"
"2022-01-26","25116","cellular","83","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","8"
"2022-01-26","25117","cellular","86","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","9"
"2022-01-26","25118","cellular","68","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","23"
"2022-01-26","25119","telephone","236","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25120","cellular","142","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25121","cellular","157","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","20"
"2022-01-26","25122","cellular","87","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25123","cellular","261","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25124","cellular","137","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25125","cellular","123","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25126","cellular","60","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","5"
"2022-01-26","25127","cellular","190","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","29"
"2022-01-26","25128","cellular","51","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","9"
"2022-01-26","25129","cellular","588","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25130","cellular","52","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","17"
"2022-01-26","25131","cellular","164","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25132","cellular","63","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25133","cellular","131","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","3"
"2022-01-26","25134","cellular","331","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25135","cellular","127","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","11"
"2022-01-26","25136","cellular","84","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","1"
"2022-01-26","25137","cellular","432","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25138","cellular","94","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","26"
"2022-01-26","25139","cellular","76","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25140","cellular","475","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","8"
"2022-01-26","25141","cellular","348","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","19"
"2022-01-26","25142","cellular","309","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25143","cellular","112","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25144","cellular","66","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","25"
"2022-01-26","25145","cellular","91","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25146","cellular","72","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25147","cellular","73","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","24"
"2022-01-26","25148","cellular","199","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25149","cellular","165","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","2"
"2022-01-26","25150","cellular","163","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25151","cellular","124","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","7"
"2022-01-26","25152","cellular","178","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25153","cellular","124","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25154","cellular","93","1","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25155","cellular","265","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","1"
"2022-01-26","25156","cellular","77","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","16"
"2022-01-26","25157","cellular","96","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25158","cellular","140","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","9"
"2022-01-26","25159","cellular","179","1","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","27"
"2022-01-26","25160","telephone","155","4","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25161","cellular","384","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","6"
"2022-01-26","25162","cellular","98","3","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","15"
"2022-01-26","25163","cellular","90","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","14"
"2022-01-26","25164","cellular","110","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","21"
"2022-01-26","25165","cellular","62","2","999","1","failure","-0.1","93.2","-42.0","4.153","5195.8","no","4"
"2022-01-26","25166","cellular","120","2","999","0","nonexistent","-0.1","93.2","-42.0","4.153","5195.8","no","5"
