date,customer_id,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,sales_id
2022-01-19,23923,cellular,709,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,28
2022-01-19,23924,cellular,95,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,26
2022-01-19,23925,telephone,251,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,16
2022-01-19,23926,cellular,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,22
2022-01-19,23927,cellular,398,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,21
2022-01-19,23928,cellular,47,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,16
2022-01-19,23929,cellular,173,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,29
2022-01-19,23930,cellular,69,14,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,21
2022-01-19,23931,cellular,77,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,8
2022-01-19,23932,cellular,300,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,19
2022-01-19,23933,cellular,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,6
2022-01-19,23934,cellular,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,21
2022-01-19,23935,cellular,81,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,23
2022-01-19,23936,telephone,18,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,19
2022-01-19,23937,telephone,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,5
2022-01-19,23938,cellular,24,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,26
2022-01-19,23939,cellular,70,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,22
2022-01-19,23940,cellular,21,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,30
2022-01-19,23941,cellular,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,24
2022-01-19,23942,telephone,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,24
2022-01-19,23943,cellular,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,22
2022-01-19,23944,cellular,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,19
