"date","customer_id","contact","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","sales_id"
"2022-01-17","16001","cellular","40","5","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","2"
"2022-01-17","16002","cellular","152","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","3"
"2022-01-17","16003","cellular","87","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","21"
"2022-01-17","16004","cellular","46","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","27"
"2022-01-17","16005","cellular","17","7","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","15"
"2022-01-17","16006","telephone","68","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","10"
"2022-01-17","16007","cellular","261","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","3"
"2022-01-17","16008","cellular","204","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","5"
"2022-01-17","16009","cellular","102","7","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","13"
"2022-01-17","16010","cellular","637","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","19"
"2022-01-17","16011","cellular","95","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","7"
"2022-01-17","16012","cellular","238","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","25"
"2022-01-17","16013","cellular","420","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","5"
"2022-01-17","16014","cellular","121","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","21"
"2022-01-17","16015","cellular","75","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","6"
"2022-01-17","16016","cellular","312","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","6"
"2022-01-17","16017","cellular","29","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","18"
"2022-01-17","16018","cellular","41","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","10"
"2022-01-17","16019","cellular","1352","2","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes","3"
"2022-01-17","16020","cellular","82","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","25"
"2022-01-17","16021","cellular","438","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","12"
"2022-01-17","16022","cellular","153","5","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","23"
"2022-01-17","16023","cellular","139","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","28"
"2022-01-17","16024","cellular","376","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","1"
"2022-01-17","16025","cellular","135","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","27"
"2022-01-17","16026","cellular","77","5","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","2"
"2022-01-17","16027","cellular","211","8","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","7"
"2022-01-17","16028","cellular","314","4","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","25"
"2022-01-17","16029","cellular","278","5","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","5"
"2022-01-17","16030","cellular","263","5","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","23"
"2022-01-17","16031","cellular","344","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","8"
"2022-01-17","16032","cellular","1077","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes","15"
"2022-01-17","16033","cellular","152","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","18"
"2022-01-17","16034","cellular","72","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","6"
"2022-01-17","16035","cellular","137","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","11"
"2022-01-17","16036","cellular","214","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","7"
"2022-01-17","16037","cellular","70","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","26"
"2022-01-17","16038","cellular","178","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","10"
"2022-01-17","16039","cellular","123","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","16"
"2022-01-17","16040","cellular","90","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","18"
"2022-01-17","16041","cellular","80","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","18"
"2022-01-17","16042","cellular","307","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","9"
"2022-01-17","16043","cellular","259","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","23"
"2022-01-17","16044","cellular","132","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","20"
"2022-01-17","16045","cellular","161","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","5"
"2022-01-17","16046","cellular","714","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes","13"
"2022-01-17","16047","cellular","66","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","5"
"2022-01-17","16048","cellular","259","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","21"
"2022-01-17","16049","cellular","185","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","22"
"2022-01-17","16050","cellular","422","8","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","30"
"2022-01-17","16051","cellular","255","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","20"
"2022-01-17","16052","cellular","518","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","30"
"2022-01-17","16053","cellular","168","3","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","24"
"2022-01-17","16054","cellular","255","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","22"
"2022-01-17","16055","cellular","139","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","8"
"2022-01-17","16056","cellular","527","1","999","0","nonexistent","1.4","93.918","-42.7","4.961","5228.1","no","20"
